age,annual_income,credit_score,debt_to_income_ratio,credit_utilization_rate,payment_history_score,loan_amount,employment_length_years,revolving_balance,num_credit_lines,home_ownership,loan_intent,default_risk
29,38000.0,703,0.264,0.281,73.3,3800.0,0,1040.0,6,OWN,PERSONAL,0
38,68500.0,607,0.09,0.768,78.9,9100.0,5,20516.0,3,OWN,MEDICAL,0
41,18600.0,571,0.231,0.664,82.7,50700.0,1,2665.0,7,RENT,PERSONAL,1
22,30600.0,640,0.109,0.817,81.8,2000.0,7,2049.0,8,MORTGAGE,MEDICAL,0
63,150800.0,726,0.329,0.204,81.8,4200.0,2,7747.0,5,RENT,DEBTCONSOLIDATION,0
58,34300.0,806,0.408,0.326,83.6,34500.0,2,2817.0,13,MORTGAGE,PERSONAL,1
60,126300.0,701,0.153,0.476,79.2,12000.0,7,3823.0,7,MORTGAGE,VENTURE,0
56,74100.0,757,0.221,0.403,73.8,18200.0,11,1607.0,7,RENT,EDUCATION,1
63,20200.0,651,0.146,0.148,82.4,14300.0,1,1192.0,8,RENT,PERSONAL,0
57,87700.0,716,0.181,0.634,89.7,14600.0,1,10371.0,12,RENT,DEBTCONSOLIDATION,0
35,55800.0,731,0.202,0.416,92.3,10500.0,0,3155.0,5,MORTGAGE,MEDICAL,0
48,45600.0,521,0.217,0.366,58.1,2000.0,9,4034.0,10,RENT,PERSONAL,1
38,69400.0,638,0.108,0.258,70.1,13200.0,14,948.0,6,OWN,MEDICAL,0
54,79600.0,741,0.38,0.442,93.3,28800.0,1,1918.0,4,RENT,DEBTCONSOLIDATION,1
42,91500.0,690,0.119,0.6,78.6,26900.0,2,4912.0,4,RENT,DEBTCONSOLIDATION,1
31,121400.0,580,0.072,0.682,60.0,20100.0,2,27395.0,8,RENT,MEDICAL,1
33,76500.0,487,0.288,0.218,96.7,12400.0,2,2283.0,11,RENT,DEBTCONSOLIDATION,1
24,26200.0,642,0.382,0.261,94.1,14900.0,2,1547.0,12,MORTGAGE,DEBTCONSOLIDATION,1
42,45100.0,664,0.223,0.131,67.8,24300.0,3,758.0,9,MORTGAGE,EDUCATION,0
27,350000.0,603,0.075,0.229,67.9,4600.0,0,19291.0,9,RENT,MEDICAL,1
63,92500.0,680,0.271,0.637,100.0,47200.0,0,13439.0,4,RENT,DEBTCONSOLIDATION,0
44,248100.0,707,0.235,0.202,71.0,27000.0,6,9535.0,8,RENT,PERSONAL,0
24,138300.0,720,0.152,0.255,96.6,48700.0,9,7110.0,5,RENT,EDUCATION,0
48,69200.0,493,0.018,0.421,100.0,16600.0,8,8119.0,5,MORTGAGE,EDUCATION,0
35,71700.0,571,0.093,0.118,64.6,9300.0,4,2917.0,2,OWN,PERSONAL,0
21,58600.0,647,0.102,0.268,71.1,18500.0,17,2541.0,5,RENT,PERSONAL,1
23,21100.0,712,0.22,0.455,94.4,22700.0,0,2268.0,4,MORTGAGE,MEDICAL,1
34,60500.0,706,0.306,0.746,65.6,51500.0,1,15750.0,8,MORTGAGE,MEDICAL,1
58,123800.0,705,0.088,0.228,69.1,10900.0,1,3070.0,7,RENT,MEDICAL,1
21,41800.0,641,0.104,0.269,79.6,10000.0,2,4417.0,4,MORTGAGE,EDUCATION,0
58,76700.0,645,0.219,0.351,80.5,28000.0,8,8419.0,4,RENT,VENTURE,1
58,99800.0,615,0.358,0.836,95.1,11300.0,2,14863.0,7,MORTGAGE,VENTURE,1
41,34700.0,727,0.174,0.418,88.8,8800.0,3,2630.0,7,RENT,PERSONAL,0
49,45700.0,600,0.243,0.27,84.5,9200.0,4,1504.0,4,MORTGAGE,PERSONAL,0
25,32500.0,733,0.147,0.457,80.2,3200.0,9,2135.0,5,MORTGAGE,PERSONAL,0
30,36600.0,685,0.023,0.482,69.4,8100.0,4,4507.0,2,MORTGAGE,VENTURE,0
48,27700.0,666,0.164,0.684,96.6,17900.0,2,972.0,10,OWN,PERSONAL,1
41,34900.0,620,0.396,0.112,83.7,13300.0,5,227.0,4,MORTGAGE,DEBTCONSOLIDATION,0
27,140300.0,568,0.136,0.341,89.9,18600.0,3,18910.0,4,MORTGAGE,VENTURE,0
23,34600.0,621,0.235,0.312,84.7,33800.0,3,1430.0,5,RENT,MEDICAL,1
65,64600.0,645,0.253,0.33,83.4,71100.0,2,7256.0,4,MORTGAGE,PERSONAL,1
67,44300.0,492,0.434,0.211,83.2,11000.0,0,2471.0,5,MORTGAGE,PERSONAL,0
40,121500.0,655,0.237,0.224,82.0,6000.0,2,5609.0,6,MORTGAGE,MEDICAL,0
39,131500.0,739,0.114,0.23,80.3,9800.0,1,9263.0,6,RENT,EDUCATION,0
55,100600.0,712,0.141,0.536,74.8,22900.0,0,3640.0,9,MORTGAGE,EDUCATION,1
24,71900.0,632,0.192,0.525,88.4,75000.0,1,11876.0,8,MORTGAGE,PERSONAL,0
25,52100.0,673,0.038,0.481,95.5,15000.0,19,8770.0,6,RENT,EDUCATION,0
21,29300.0,628,0.246,0.733,84.9,18700.0,1,3180.0,8,MORTGAGE,MEDICAL,1
24,192200.0,681,0.116,0.838,100.0,11400.0,3,25056.0,6,OWN,EDUCATION,0
32,38000.0,785,0.281,0.114,76.5,14900.0,3,373.0,7,MORTGAGE,EDUCATION,0
47,89200.0,742,0.068,0.139,100.0,31900.0,4,4334.0,10,MORTGAGE,DEBTCONSOLIDATION,0
62,113100.0,709,0.141,0.691,87.3,23500.0,0,26007.0,5,MORTGAGE,EDUCATION,0
43,42900.0,633,0.047,0.639,48.7,12800.0,7,5450.0,4,MORTGAGE,DEBTCONSOLIDATION,1
45,111600.0,726,0.234,0.735,100.0,15900.0,6,14945.0,10,MORTGAGE,PERSONAL,0
41,94700.0,543,0.397,0.214,70.6,10300.0,18,4046.0,3,MORTGAGE,DEBTCONSOLIDATION,0
44,168900.0,651,0.06,0.271,84.5,30700.0,1,9023.0,11,MORTGAGE,MEDICAL,0
45,45200.0,713,0.145,0.591,88.1,49000.0,4,5352.0,8,MORTGAGE,MEDICAL,1
65,27700.0,725,0.117,0.302,82.8,7300.0,8,845.0,10,MORTGAGE,MEDICAL,0
66,44200.0,720,0.136,0.575,80.6,7700.0,0,1391.0,6,MORTGAGE,VENTURE,0
52,67900.0,692,0.112,0.394,74.3,10400.0,7,8477.0,6,RENT,DEBTCONSOLIDATION,0
52,62000.0,655,0.133,0.484,75.8,24300.0,1,5111.0,5,MORTGAGE,PERSONAL,0
25,47300.0,710,0.083,0.731,96.3,9900.0,1,7669.0,4,MORTGAGE,EDUCATION,0
56,19000.0,598,0.276,0.141,69.8,25800.0,14,422.0,5,RENT,MEDICAL,1
66,79400.0,606,0.049,0.557,82.6,4500.0,1,8119.0,4,RENT,DEBTCONSOLIDATION,0
62,195500.0,674,0.272,0.201,90.5,12700.0,4,2994.0,5,OWN,PERSONAL,0
62,79100.0,682,0.061,0.263,69.3,14700.0,2,3736.0,9,RENT,EDUCATION,1
59,86300.0,533,0.042,0.398,87.6,7000.0,0,7285.0,8,OWN,VENTURE,0
36,84400.0,704,0.368,0.434,94.6,12100.0,15,12509.0,4,MORTGAGE,DEBTCONSOLIDATION,0
53,76000.0,727,0.198,0.131,86.2,29100.0,1,1621.0,4,MORTGAGE,DEBTCONSOLIDATION,0
41,104700.0,664,0.245,0.597,95.5,12100.0,1,5062.0,7,MORTGAGE,DEBTCONSOLIDATION,0
29,75900.0,848,0.286,0.312,81.5,17900.0,2,7476.0,10,MORTGAGE,MEDICAL,0
26,49600.0,618,0.025,0.235,71.8,36100.0,3,2115.0,10,MORTGAGE,VENTURE,0
65,37100.0,642,0.043,0.336,80.2,7100.0,0,4617.0,5,MORTGAGE,DEBTCONSOLIDATION,0
55,51600.0,640,0.087,0.635,65.6,16000.0,4,12637.0,2,RENT,EDUCATION,1
59,72300.0,664,0.256,0.637,100.0,2000.0,3,16356.0,8,MORTGAGE,PERSONAL,0
42,49500.0,645,0.145,0.47,81.9,5000.0,1,3009.0,5,MORTGAGE,PERSONAL,0
61,72300.0,564,0.194,0.328,59.4,22600.0,5,3292.0,9,MORTGAGE,DEBTCONSOLIDATION,0
25,77900.0,629,0.213,0.076,74.2,9200.0,3,1942.0,9,RENT,PERSONAL,0
62,98700.0,662,0.188,0.129,79.6,16400.0,9,2625.0,9,RENT,EDUCATION,0
43,129300.0,762,0.43,0.255,66.7,4600.0,9,5085.0,6,RENT,DEBTCONSOLIDATION,0
37,62700.0,835,0.324,0.311,66.5,2000.0,19,2981.0,4,RENT,EDUCATION,0
32,27300.0,770,0.302,0.733,77.9,8200.0,0,5045.0,7,MORTGAGE,PERSONAL,1
43,48700.0,611,0.194,0.289,88.5,8900.0,2,5113.0,5,RENT,PERSONAL,0
36,61500.0,617,0.346,0.359,93.4,10400.0,3,5887.0,7,MORTGAGE,PERSONAL,0
23,19900.0,658,0.222,0.349,95.4,37300.0,1,1855.0,7,MORTGAGE,MEDICAL,1
50,137800.0,803,0.361,0.075,74.9,3200.0,12,3219.0,3,MORTGAGE,EDUCATION,0
42,65200.0,657,0.369,0.484,49.9,8000.0,0,9975.0,4,RENT,PERSONAL,1
29,75300.0,570,0.064,0.094,100.0,10300.0,2,2607.0,6,OWN,PERSONAL,0
49,135900.0,632,0.22,0.615,79.4,12100.0,1,8921.0,7,MORTGAGE,DEBTCONSOLIDATION,0
67,41000.0,726,0.276,0.389,76.8,26700.0,5,6294.0,6,RENT,PERSONAL,1
57,84500.0,721,0.205,0.634,96.9,12800.0,6,8844.0,10,RENT,MEDICAL,1
43,56100.0,654,0.314,0.181,78.3,23300.0,10,1508.0,7,OWN,EDUCATION,0
33,53600.0,721,0.249,0.391,87.9,30700.0,2,4787.0,5,OWN,PERSONAL,0
52,37700.0,499,0.232,0.243,85.0,5000.0,7,1306.0,3,MORTGAGE,PERSONAL,0
66,162700.0,677,0.124,0.323,67.2,29400.0,3,6912.0,5,MORTGAGE,MEDICAL,1
67,47800.0,734,0.036,0.426,69.0,11600.0,8,7909.0,7,RENT,DEBTCONSOLIDATION,0
43,91100.0,607,0.254,0.826,79.3,13800.0,0,6501.0,6,RENT,MEDICAL,1
65,19400.0,607,0.25,0.314,81.8,14800.0,3,2415.0,6,RENT,EDUCATION,1
37,121500.0,530,0.128,0.553,74.5,17900.0,0,17998.0,7,RENT,EDUCATION,1
60,112600.0,789,0.198,0.175,74.4,4800.0,7,7596.0,6,MORTGAGE,EDUCATION,0
41,63500.0,615,0.185,0.753,81.1,4500.0,0,17409.0,6,RENT,EDUCATION,1
22,52300.0,688,0.307,0.348,73.6,9300.0,0,5040.0,4,RENT,MEDICAL,1
57,76100.0,715,0.323,0.338,92.7,20500.0,13,6596.0,5,MORTGAGE,EDUCATION,0
26,236400.0,783,0.09,0.506,85.6,32800.0,3,47539.0,7,MORTGAGE,MEDICAL,0
64,20800.0,658,0.086,0.374,75.7,8300.0,21,1792.0,8,RENT,PERSONAL,0
38,95700.0,629,0.194,0.433,89.1,24300.0,3,4665.0,8,MORTGAGE,EDUCATION,0
50,34600.0,682,0.28,0.611,98.0,11500.0,4,8404.0,6,RENT,VENTURE,1
42,59200.0,766,0.255,0.142,84.1,16800.0,6,1372.0,5,OWN,VENTURE,0
53,51600.0,657,0.37,0.198,64.7,8800.0,1,823.0,4,RENT,VENTURE,1
50,46300.0,598,0.52,0.175,100.0,14700.0,0,2438.0,6,RENT,EDUCATION,0
37,59500.0,554,0.03,0.627,100.0,7000.0,5,7690.0,6,RENT,EDUCATION,0
63,30300.0,578,0.175,0.631,96.9,14300.0,3,3553.0,2,MORTGAGE,PERSONAL,1
52,111000.0,734,0.051,0.324,89.6,24500.0,8,9749.0,5,RENT,DEBTCONSOLIDATION,0
62,20400.0,645,0.118,0.816,88.1,10100.0,0,1140.0,5,MORTGAGE,DEBTCONSOLIDATION,0
34,82800.0,624,0.063,0.722,83.7,15900.0,3,17598.0,9,RENT,DEBTCONSOLIDATION,1
30,49200.0,616,0.188,0.663,83.2,17300.0,1,7379.0,5,RENT,MEDICAL,1
67,29700.0,676,0.247,0.749,68.1,29100.0,4,4929.0,7,RENT,MEDICAL,1
56,67600.0,652,0.091,0.45,68.3,3600.0,7,11104.0,6,RENT,DEBTCONSOLIDATION,0
54,23500.0,649,0.166,0.569,71.4,21900.0,1,4559.0,5,OWN,EDUCATION,1
29,61300.0,771,0.175,0.308,57.9,6200.0,3,4457.0,4,RENT,EDUCATION,0
62,25500.0,785,0.186,0.298,67.0,5800.0,2,1918.0,5,OWN,MEDICAL,1
48,79000.0,549,0.068,0.301,81.9,8500.0,7,7905.0,6,MORTGAGE,PERSONAL,0
31,34400.0,694,0.202,0.655,55.2,6900.0,4,4370.0,3,RENT,VENTURE,1
34,45700.0,611,0.076,0.241,70.6,15400.0,0,3138.0,7,RENT,EDUCATION,1
59,71400.0,651,0.236,0.129,79.2,6800.0,18,2204.0,8,RENT,VENTURE,0
67,37700.0,693,0.382,0.353,72.8,20000.0,12,2993.0,6,MORTGAGE,MEDICAL,1
39,57800.0,654,0.267,0.248,78.0,3000.0,4,5657.0,4,MORTGAGE,MEDICAL,0
35,24100.0,687,0.059,0.514,85.4,28100.0,7,695.0,7,RENT,DEBTCONSOLIDATION,1
48,87400.0,720,0.279,0.548,93.5,4500.0,0,9345.0,4,RENT,PERSONAL,1
44,172600.0,692,0.166,0.522,73.2,17700.0,1,33837.0,4,OWN,MEDICAL,1
28,319800.0,621,0.032,0.192,78.3,7600.0,7,23017.0,4,MORTGAGE,EDUCATION,0
63,63200.0,622,0.1,0.167,55.5,9900.0,0,3290.0,9,RENT,PERSONAL,1
29,96100.0,562,0.323,0.602,89.1,7200.0,0,14878.0,2,MORTGAGE,PERSONAL,0
67,20600.0,605,0.144,0.145,71.7,3000.0,4,872.0,4,MORTGAGE,DEBTCONSOLIDATION,0
53,147500.0,817,0.148,0.135,86.1,9700.0,0,2758.0,4,OWN,EDUCATION,0
53,95400.0,610,0.3,0.665,78.2,5700.0,1,14017.0,8,RENT,VENTURE,1
39,44800.0,580,0.352,0.429,100.0,4900.0,0,4567.0,9,MORTGAGE,DEBTCONSOLIDATION,0
23,125800.0,693,0.271,0.287,100.0,9900.0,3,2610.0,10,RENT,DEBTCONSOLIDATION,0
30,51400.0,661,0.094,0.599,89.5,11000.0,5,10874.0,1,RENT,PERSONAL,1
60,45500.0,655,0.113,0.44,87.1,14200.0,1,4201.0,7,RENT,MEDICAL,1
67,79600.0,775,0.187,0.092,85.1,18900.0,3,2670.0,3,RENT,EDUCATION,0
62,31600.0,711,0.4,0.509,76.5,5700.0,0,3000.0,9,MORTGAGE,PERSONAL,0
21,110500.0,630,0.284,0.402,72.7,5000.0,1,8578.0,4,MORTGAGE,DEBTCONSOLIDATION,1
49,31800.0,638,0.11,0.325,70.7,22700.0,0,1400.0,6,RENT,VENTURE,1
54,31900.0,632,0.145,0.666,74.4,10600.0,0,5853.0,6,MORTGAGE,DEBTCONSOLIDATION,0
33,34700.0,735,0.385,0.103,87.0,52900.0,1,865.0,6,RENT,EDUCATION,1
21,94400.0,646,0.165,0.615,79.1,3200.0,8,21454.0,2,RENT,EDUCATION,1
54,41400.0,535,0.2,0.25,57.5,16900.0,14,2072.0,2,MORTGAGE,PERSONAL,0
49,26700.0,666,0.215,0.148,100.0,7600.0,6,1094.0,4,OWN,EDUCATION,0
67,41600.0,554,0.449,0.502,80.0,7800.0,0,6216.0,3,RENT,PERSONAL,1
33,58700.0,833,0.283,0.192,100.0,9100.0,4,1825.0,13,MORTGAGE,VENTURE,0
49,29500.0,597,0.193,0.186,77.2,34100.0,6,1966.0,6,MORTGAGE,DEBTCONSOLIDATION,0
59,30000.0,657,0.06,0.575,79.0,4100.0,0,3162.0,5,MORTGAGE,DEBTCONSOLIDATION,0
44,212500.0,689,0.058,0.255,93.1,4100.0,1,14797.0,8,RENT,PERSONAL,0
46,35700.0,648,0.125,0.348,78.4,20600.0,2,3299.0,10,OWN,PERSONAL,0
37,49300.0,648,0.039,0.129,86.8,44100.0,1,1256.0,10,RENT,EDUCATION,1
27,48000.0,701,0.148,0.576,78.1,8000.0,3,3157.0,8,MORTGAGE,PERSONAL,0
33,46500.0,784,0.194,0.354,76.3,28500.0,0,4237.0,5,MORTGAGE,VENTURE,0
25,86900.0,727,0.216,0.588,100.0,24600.0,2,9271.0,6,RENT,VENTURE,1
46,105800.0,780,0.136,0.425,67.5,16300.0,6,8214.0,8,RENT,VENTURE,0
23,49800.0,591,0.131,0.432,75.9,15200.0,3,4787.0,9,RENT,MEDICAL,1
27,28500.0,693,0.103,0.34,100.0,10300.0,1,2781.0,5,RENT,EDUCATION,0
59,128600.0,681,0.286,0.311,78.0,25200.0,8,12213.0,6,RENT,PERSONAL,0
21,56500.0,696,0.041,0.249,64.3,21300.0,2,2806.0,7,OWN,MEDICAL,0
37,169100.0,773,0.289,0.462,89.4,8900.0,2,7184.0,5,RENT,DEBTCONSOLIDATION,1
63,18000.0,653,0.057,0.585,81.6,4400.0,2,3444.0,3,RENT,EDUCATION,1
45,67300.0,639,0.253,0.445,87.4,7700.0,1,8514.0,3,RENT,EDUCATION,1
23,189300.0,710,0.24,0.31,82.8,6300.0,4,19380.0,4,MORTGAGE,VENTURE,0
35,48400.0,536,0.241,0.37,68.7,12800.0,1,2875.0,2,MORTGAGE,EDUCATION,0
49,52300.0,652,0.192,0.482,84.9,18700.0,7,9282.0,6,RENT,DEBTCONSOLIDATION,1
63,71500.0,659,0.192,0.449,97.2,17500.0,3,4557.0,4,MORTGAGE,DEBTCONSOLIDATION,0
52,42800.0,600,0.15,0.3,76.0,18400.0,10,1944.0,4,RENT,DEBTCONSOLIDATION,0
46,49700.0,749,0.014,0.395,71.4,15300.0,13,4667.0,7,MORTGAGE,VENTURE,0
36,48900.0,590,0.303,0.649,79.9,13200.0,2,12665.0,3,RENT,PERSONAL,1
45,41100.0,659,0.179,0.48,79.5,12800.0,0,2382.0,11,MORTGAGE,MEDICAL,0
48,125200.0,691,0.259,0.789,78.1,31700.0,3,33930.0,3,MORTGAGE,MEDICAL,1
29,79000.0,771,0.127,0.583,96.8,9500.0,1,2341.0,8,RENT,MEDICAL,1
21,69600.0,669,0.105,0.66,84.9,11500.0,2,6116.0,8,MORTGAGE,VENTURE,0
49,97300.0,740,0.149,0.508,100.0,2900.0,2,8460.0,11,MORTGAGE,VENTURE,0
42,51100.0,722,0.096,0.506,84.7,9100.0,2,7163.0,10,MORTGAGE,MEDICAL,0
36,37600.0,679,0.348,0.477,86.3,10800.0,3,1611.0,5,MORTGAGE,VENTURE,0
61,41700.0,588,0.18,0.451,100.0,30900.0,4,1787.0,5,MORTGAGE,PERSONAL,0
64,59900.0,562,0.293,0.719,86.1,5200.0,0,4360.0,5,RENT,MEDICAL,1
61,31700.0,677,0.131,0.543,78.9,12200.0,1,4852.0,5,OWN,MEDICAL,1
27,44300.0,629,0.31,0.59,70.7,12000.0,0,2356.0,5,MORTGAGE,EDUCATION,0
34,43900.0,738,0.157,0.18,71.7,20900.0,6,1496.0,10,MORTGAGE,MEDICAL,0
49,214200.0,725,0.305,0.457,77.0,9600.0,8,10262.0,13,MORTGAGE,DEBTCONSOLIDATION,0
39,18000.0,656,0.041,0.306,79.0,20500.0,6,1012.0,4,OWN,VENTURE,0
39,53800.0,583,0.188,0.674,57.2,16000.0,18,10875.0,7,MORTGAGE,EDUCATION,0
22,168600.0,708,0.13,0.428,81.8,7800.0,0,10622.0,7,MORTGAGE,VENTURE,0
61,64400.0,593,0.192,0.4,49.3,6100.0,3,6857.0,7,RENT,EDUCATION,1
65,94100.0,613,0.314,0.486,97.3,57700.0,11,6264.0,9,RENT,EDUCATION,0
35,63600.0,596,0.174,0.519,59.3,9100.0,1,10172.0,9,MORTGAGE,MEDICAL,1
23,40100.0,659,0.237,0.301,84.2,4100.0,8,3886.0,6,RENT,EDUCATION,0
31,18000.0,757,0.126,0.444,83.7,9700.0,4,1268.0,5,RENT,DEBTCONSOLIDATION,1
66,67700.0,669,0.212,0.304,98.1,8400.0,19,1200.0,3,RENT,DEBTCONSOLIDATION,0
50,37600.0,636,0.205,0.731,83.6,5900.0,2,2616.0,7,RENT,EDUCATION,1
60,37000.0,555,0.154,0.255,80.8,13000.0,2,2093.0,14,OWN,PERSONAL,0
38,44400.0,711,0.321,0.272,85.8,15200.0,0,2219.0,5,MORTGAGE,PERSONAL,0
22,170600.0,611,0.076,0.509,75.7,3300.0,0,14844.0,10,RENT,DEBTCONSOLIDATION,0
52,253400.0,678,0.195,0.385,75.9,14600.0,9,24659.0,9,RENT,PERSONAL,1
28,68200.0,643,0.329,0.401,84.6,22300.0,2,2913.0,4,MORTGAGE,MEDICAL,1
42,45300.0,732,0.3,0.661,78.5,6800.0,4,6283.0,6,MORTGAGE,PERSONAL,0
26,29500.0,658,0.119,0.799,89.7,5200.0,6,2856.0,8,MORTGAGE,MEDICAL,1
32,79300.0,665,0.058,0.279,71.4,6500.0,2,8703.0,8,MORTGAGE,EDUCATION,0
67,174500.0,706,0.512,0.123,93.4,9300.0,15,1438.0,6,OWN,VENTURE,0
60,51600.0,828,0.375,0.363,87.6,12800.0,13,1040.0,5,RENT,MEDICAL,0
56,18000.0,736,0.202,0.529,82.3,5900.0,5,2356.0,7,MORTGAGE,MEDICAL,0
35,89500.0,663,0.36,0.524,63.5,9800.0,26,3373.0,6,RENT,MEDICAL,1
48,108100.0,670,0.145,0.091,92.1,11200.0,0,3284.0,8,MORTGAGE,VENTURE,0
65,23100.0,630,0.207,0.472,100.0,14400.0,0,3673.0,2,RENT,MEDICAL,1
38,66600.0,598,0.296,0.778,76.4,4700.0,0,10430.0,4,MORTGAGE,DEBTCONSOLIDATION,1
22,78500.0,628,0.245,0.204,92.3,7400.0,14,5500.0,8,MORTGAGE,PERSONAL,0
33,57300.0,612,0.131,0.905,80.6,7700.0,4,16033.0,7,MORTGAGE,DEBTCONSOLIDATION,0
65,37300.0,719,0.496,0.361,68.8,38400.0,13,1311.0,5,MORTGAGE,VENTURE,1
35,110100.0,589,0.128,0.385,72.8,26200.0,0,14872.0,3,RENT,PERSONAL,1
40,47000.0,769,0.433,0.354,80.7,11800.0,0,5923.0,4,RENT,EDUCATION,1
49,24600.0,726,0.311,0.547,87.4,4300.0,3,2193.0,8,OWN,EDUCATION,0
62,18000.0,671,0.239,0.713,64.5,22800.0,0,4123.0,4,MORTGAGE,VENTURE,1
49,127600.0,670,0.25,0.707,73.5,28100.0,9,32845.0,6,MORTGAGE,DEBTCONSOLIDATION,0
23,86700.0,628,0.301,0.289,82.4,11700.0,2,7792.0,6,MORTGAGE,DEBTCONSOLIDATION,0
39,63100.0,690,0.199,0.149,66.9,8800.0,7,779.0,8,RENT,DEBTCONSOLIDATION,1
23,46000.0,751,0.168,0.169,86.7,7600.0,3,646.0,2,RENT,EDUCATION,0
34,43600.0,617,0.237,0.348,100.0,19900.0,3,5976.0,7,OWN,EDUCATION,0
60,31400.0,554,0.403,0.16,80.8,19000.0,5,1203.0,7,MORTGAGE,PERSONAL,0
24,46200.0,722,0.118,0.532,90.8,5800.0,2,6773.0,7,OWN,EDUCATION,0
31,18000.0,694,0.263,0.562,66.7,6800.0,14,3736.0,7,RENT,MEDICAL,1
51,38500.0,585,0.141,0.606,74.4,5800.0,2,1227.0,4,MORTGAGE,DEBTCONSOLIDATION,0
63,49700.0,614,0.157,0.859,93.9,42400.0,2,8510.0,6,RENT,PERSONAL,1
52,86300.0,605,0.529,0.447,65.6,14800.0,6,9576.0,5,RENT,DEBTCONSOLIDATION,1
47,58500.0,615,0.372,0.767,73.5,26500.0,5,2277.0,8,RENT,PERSONAL,1
50,96500.0,645,0.057,0.399,95.7,13300.0,27,10340.0,5,RENT,PERSONAL,0
63,134500.0,650,0.275,0.648,74.7,16200.0,9,30315.0,3,RENT,EDUCATION,1
22,113000.0,621,0.057,0.507,58.0,9900.0,1,3966.0,4,RENT,MEDICAL,1
29,79400.0,613,0.312,0.393,75.2,33800.0,0,10344.0,5,MORTGAGE,MEDICAL,1
48,60300.0,652,0.043,0.452,100.0,15200.0,0,10688.0,2,OWN,EDUCATION,0
51,33200.0,682,0.034,0.329,99.3,11700.0,2,4064.0,4,RENT,DEBTCONSOLIDATION,0
54,93300.0,646,0.256,0.661,81.1,3300.0,3,14675.0,7,RENT,MEDICAL,1
35,164000.0,756,0.105,0.519,79.2,17600.0,5,29889.0,5,MORTGAGE,DEBTCONSOLIDATION,0
45,73500.0,708,0.394,0.347,100.0,17500.0,9,8154.0,11,MORTGAGE,DEBTCONSOLIDATION,0
56,189200.0,550,0.142,0.193,70.8,29600.0,22,12276.0,7,RENT,EDUCATION,0
28,24000.0,709,0.265,0.109,74.3,9800.0,2,495.0,9,OWN,PERSONAL,0
29,30000.0,715,0.238,0.131,94.7,7400.0,3,851.0,12,RENT,MEDICAL,0
57,100000.0,637,0.089,0.334,71.6,43800.0,4,4465.0,10,RENT,EDUCATION,1
65,70200.0,557,0.342,0.09,86.4,4600.0,4,430.0,3,RENT,EDUCATION,0
59,131700.0,670,0.158,0.268,67.2,7000.0,0,9143.0,2,MORTGAGE,PERSONAL,0
52,59300.0,669,0.235,0.488,99.9,36300.0,0,4582.0,3,MORTGAGE,DEBTCONSOLIDATION,0
37,35600.0,585,0.189,0.404,76.8,24100.0,10,3250.0,7,MORTGAGE,VENTURE,0
55,52700.0,561,0.388,0.194,74.2,10400.0,5,3956.0,3,OWN,MEDICAL,0
57,23900.0,663,0.428,0.32,71.9,10600.0,5,551.0,5,RENT,EDUCATION,1
39,30400.0,652,0.076,0.646,68.2,11100.0,8,6986.0,7,RENT,DEBTCONSOLIDATION,1
64,107300.0,638,0.116,0.213,77.8,23000.0,0,1837.0,3,RENT,EDUCATION,1
49,101100.0,663,0.089,0.827,53.7,23200.0,2,23306.0,7,MORTGAGE,MEDICAL,1
27,74400.0,587,0.046,0.266,68.9,19600.0,1,3367.0,5,RENT,PERSONAL,0
48,21300.0,637,0.113,0.297,82.2,22100.0,5,538.0,5,MORTGAGE,PERSONAL,0
29,48300.0,709,0.06,0.352,83.1,19200.0,1,5354.0,8,RENT,DEBTCONSOLIDATION,0
48,28700.0,643,0.273,0.353,81.2,2400.0,5,2984.0,10,RENT,VENTURE,0
26,121300.0,544,0.02,0.602,72.9,16800.0,2,20015.0,8,OWN,PERSONAL,0
49,42200.0,634,0.098,0.356,100.0,10200.0,2,5825.0,5,MORTGAGE,MEDICAL,0
37,31200.0,589,0.203,0.716,92.4,59700.0,8,1302.0,5,MORTGAGE,PERSONAL,1
36,61000.0,690,0.235,0.681,80.8,4700.0,2,8397.0,3,RENT,VENTURE,1
43,40800.0,693,0.184,0.569,80.6,5600.0,1,5733.0,1,RENT,PERSONAL,1
51,145800.0,545,0.125,0.645,76.3,14400.0,9,16476.0,8,RENT,EDUCATION,0
23,38500.0,726,0.183,0.328,74.3,5700.0,5,3590.0,8,OWN,EDUCATION,0
41,25900.0,586,0.162,0.35,80.1,75000.0,2,3306.0,5,MORTGAGE,MEDICAL,1
46,18000.0,786,0.304,0.492,93.3,19700.0,3,2603.0,9,MORTGAGE,PERSONAL,1
56,58800.0,666,0.139,0.496,76.6,8800.0,2,7270.0,10,RENT,VENTURE,1
62,42700.0,576,0.192,0.431,97.4,17500.0,4,5673.0,6,RENT,MEDICAL,1
57,25400.0,584,0.202,0.587,74.2,15600.0,0,1318.0,2,RENT,EDUCATION,1
42,122200.0,696,0.076,0.658,99.9,8500.0,10,21750.0,4,MORTGAGE,VENTURE,0
62,89400.0,640,0.187,0.237,78.4,5400.0,4,4079.0,4,RENT,MEDICAL,0
32,58900.0,662,0.29,0.476,90.2,6100.0,2,4530.0,4,RENT,DEBTCONSOLIDATION,1
62,135800.0,790,0.146,0.282,100.0,9800.0,4,8712.0,8,RENT,MEDICAL,1
